단속일시,단속원금,단속동,단속장소,위반내용,견인지시
2022-01-02 14:47:00,40000,구의동,서울 광진구 구의동 220-41,교통소통장애,미견인
2022-01-02 15:03:00,40000,구의동,서울특별시 광진구 천호대로131길 7,교통소통장애,미견인
2022-01-02 15:10:00,40000,중곡동,639-32,보도,미견인
2022-01-02 15:13:00,40000,화양동,건대입구 1번 출구 앞,주정차금지(황색실선)구역,미견인
2022-01-02 15:34:00,40000,중곡동,서울특별시 광진구 용마산로5길 49,교통소통장애,미견인
2022-01-02 15:41:00,40000,중곡동,서울 광진구 중곡동 668,교통소통장애,미견인
2022-01-02 15:43:00,40000,화양동,건대입구 3번 출구 앞,주차금지(황색점선)구역,미견인
2022-01-02 15:49:00,40000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2022-01-02 15:50:00,40000,중곡동,서울 광진구 중곡동 263-1,보도,미견인
2022-01-02 15:50:00,40000,중곡동,서울 광진구 중곡동 263-1,보도,미견인
2022-01-02 15:51:00,40000,자양동,서울 광진구 자양동 74-21 공원입구막음,교통소통장애,미견인
2022-01-02 15:55:00,40000,중곡동,서울특별시 광진구 면목로 169,교통소통장애,미견인
2022-01-02 16:06:00,40000,구의동,강변역 4번 출구,주차금지(황색점선)구역,미견인
2022-01-02 16:10:00,40000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2022-01-02 16:18:00,40000,자양동,서울 광진구 자양동 743,도로 모퉁이,미견인
2022-01-02 16:21:00,40000,자양동,건대역약국 앞,교차로,미견인
2022-01-02 16:40:00,40000,구의동,강변역 4번 출구,주정차금지(황색실선)구역,미견인
2022-01-02 16:48:00,40000,광장동,486-1,버스정류소,미견인
2022-01-02 17:02:00,40000,군자동,서울특별시 광진구 능동로 275-1 동원빌딩,보도,미견인
2022-01-02 17:03:00,40000,구의동,강변역 4번 출구,안전지대,미견인
2022-01-02 17:19:00,40000,광장동,서울 광진구 광장동 453-7,교통소통장애,미견인
2022-01-02 17:19:00,40000,광장동,서울 광진구 광장동 453-7,교통소통장애,미견인
2022-01-02 17:20:00,40000,광장동,서울 광진구 광장동 453-7,교통소통장애,미견인
2022-01-02 17:20:00,40000,광장동,서울 광진구 광장동 453-7,교통소통장애,미견인
2022-01-02 17:22:00,40000,중곡동,서울특별시 광진구 능동로 373,교통소통장애,미견인
2022-01-02 17:22:00,40000,중곡동,서울특별시 광진구 능동로 373,교통소통장애,미견인
2022-01-02 17:25:00,40000,구의동,리젠트오피스텔건너편,안전지대,미견인
2022-01-02 17:27:00,40000,자양동,서울특별시 광진구 뚝섬로 486,교통소통장애,미견인
2022-01-02 17:44:00,40000,군자동,세종대정문 택시승강장,주차금지(황색점선)구역,미견인
2022-01-02 17:44:00,40000,화양동,건대입구 3번 출구 앞,교차로,미견인
2022-01-02 18:15:00,40000,구의동,동서울터미널 주차장 앞,교통소통장애,미견인
2022-01-02 18:23:00,40000,구의동,강변역 4번 출구,안전지대,미견인
2022-01-02 19:04:00,40000,구의동,리젠트오피스텔건너편,안전지대,미견인
2022-01-02 19:37:00,40000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인
2022-01-02 20:02:00,40000,구의동,리젠트오피스텔건너편,주차금지(황색점선)구역,미견인
2022-01-02 20:39:00,40000,구의동,리젠트오피스텔건너편,주차금지(황색점선)구역,미견인
2022-01-02 20:39:00,40000,중곡동,서울특별시 광진구 영화사로 40,버스정류소,미견인
2022-01-02 20:42:00,40000,중곡동,서울 광진구 중곡동 100-16,교통소통장애,미견인
2022-01-02 20:45:00,40000,화양동,서울특별시 광진구 아차산로25길 60,교통소통장애,미견인
2022-01-02 20:50:00,40000,구의동,리젠트오피스텔건너편,주차금지(황색점선)구역,미견인
2022-01-02 20:50:00,40000,중곡동,서울 광진구 중곡동 150-77,보도,미견인
2022-01-02 20:51:00,40000,화양동,서울특별시 광진구 아차산로25길 60,교통소통장애,미견인
2022-01-02 20:56:00,40000,구의동,동서울터미널 주차장 앞,주차금지(황색점선)구역,미견인
