단속일시,단속원금,단속동,단속장소,위반내용,견인지시
2023-01-12 8:44,32000,광장동,서울 광진구 광장동 381-50,안전지대,미견인
2023-01-12 8:45,32000,광장동,서울 광진구 광장동 381-49,안전지대,미견인
2023-01-12 8:57,32000,중곡동,서울 광진구 중곡동 280-4,도로 모퉁이,미견인
2023-01-12 9:01,32000,중곡동,서울 광진구 중곡동 277-6,도로 모퉁이,미견인
2023-01-12 9:13,40000,능동,서울특별시 광진구 천호대로 632,보도,미견인
2023-01-12 9:20,32000,화양동,서울특별시 광진구 광나루로 352,횡단보도,미견인
2023-01-12 9:43,32000,광장동,서울 광진구 광장동 320-4,교통소통장애,미견인
2023-01-12 9:58,32000,중곡동,서울특별시 광진구 용마산로 82,교통소통장애,미견인
2023-01-12 10:12,40000,능동,서울 광진구 능동 197-9,도로 모퉁이,미견인
2023-01-12 12:05,40000,군자동,서울 광진구 능동로 247 (군자동),보도,미견인
2023-01-12 13:17,32000,능동,서울 광진구 능동 316-1,교통소통장애,미견인
2023-01-12 13:20,32000,구의동,서울 광진구 구의동 645-9,보도,미견인
2023-01-12 13:36,32000,중곡동,서울 광진구 중곡동 659,보도,미견인
2023-01-12 13:57,32000,구의동,서울 광진구 구의동 593-15,교통소통장애,미견인
2023-01-12 14:15,40000,능동,서울 광진구 능동 256-16,보도,미견인
2023-01-12 14:16,32000,능동,서울 광진구 능동 256-16,보도,미견인
2023-01-12 14:17,40000,능동,서울 광진구 능동 256-16,보도,미견인
2023-01-12 14:34,40000,화양동,서울 광진구 아차산로 205 (화양동),보도,미견인
2023-01-12 17:04,32000,중곡동,서울 광진구 용마산로 96 (중곡동),보도,미견인
2023-01-12 17:08,10000,중곡동,서울 광진구 용마산로 93 (중곡동),보도,미견인
2023-01-12 17:13,40000,중곡동,서울 광진구 용마산로 96 (중곡동),보도,미견인
2023-01-12 17:19,32000,중곡동,서울 광진구 용마산로 86 (중곡동),보도,미견인
2023-01-12 17:39,8000,중곡동,서울 광진구 긴고랑로 71 (중곡동),버스정류소,미견인
2023-01-12 17:48,40000,중곡동,"서울 광진구 능동로 362 (중곡동, 타워캐슬)",보도,미견인
2023-01-12 17:54,40000,중곡동,"서울 광진구 긴고랑로 43 (중곡동, 넥스트 플래닛)",버스정류소,미견인
2023-01-12 18:02,32000,중곡동,서울 광진구 면목로 126 (중곡동),보도,미견인
2023-01-12 18:18,40000,중곡동,서울 광진구 긴고랑로 20 (중곡동),보도,미견인
2023-01-12 18:44,32000,구의동,서울 광진구 아차산로 421 (구의동),보도,미견인
2023-01-12 20:57,32000,중곡동,서울 광진구 용마산로 38 (중곡동),보도,미견인
2023-01-12 20:57,40000,자양동,서울 광진구 자양동 510-6,안전지대,견인처리
2023-01-12 21:22,32000,자양동,서울 광진구 뚝섬로 520-3 (자양동),안전지대,미견인
2023-01-12 21:26,8000,광장동,서울 광진구 광장로1다길 60 (광장동),안전지대,미견인
2023-01-12 22:50,32000,자양동,서울 광진구 동일로12길 28 (자양동),교차로,미견인
2023-01-13 9:40,40000,자양동,서울특별시 광진구 아차산로 362,보도,미견인
2023-01-13 13:13,32000,중곡동,서울 광진구 면목로 131-1 (중곡동),버스정류소,미견인
2023-01-13 13:23,40000,중곡동,서울 광진구 긴고랑로 52 (중곡동),보도,미견인
2023-01-13 13:31,50000,중곡동,서울 광진구 능동로 332 (중곡동),보도,미견인
2023-01-13 13:32,40000,중곡동,서울 광진구 능동로 330 (중곡동),보도,미견인
2023-01-13 14:22,40000,중곡동,서울 광진구 능동로 330 (중곡동),보도,미견인
2023-01-13 15:43,32000,중곡동,서울 광진구 면목로 136 (중곡동),보도,미견인
2023-01-13 15:44,40000,중곡동,서울 광진구 면목로 136 (중곡동),보도,미견인
2023-01-13 15:45,40000,중곡동,서울 광진구 면목로 136 (중곡동),보도,미견인
2023-01-13 15:52,40000,중곡동,서울 광진구 면목로 146 (중곡동),보도,미견인
2023-01-13 15:53,40000,구의동,서울 광진구 구의강변로 47 (구의동),보도,미견인
2023-01-13 16:02,40000,중곡동,서울 광진구 면목로 154 (중곡동),보도,미견인
2023-01-13 19:10,40000,중곡동,서울 광진구 용마산로 36 (중곡동),보도,미견인
2023-01-13 19:27,32000,자양동,"서울 광진구 능동로 69 (자양동, 자양 호반써밋)",보도,미견인
2023-01-13 19:55,32000,중곡동,서울 광진구 긴고랑로 76-1 (중곡동),버스정류소,미견인
2023-01-13 20:01,32000,구의동,서울 광진구 광나루로 513 (구의동),보도,미견인
2023-01-13 20:02,32000,중곡동,서울 광진구 영화사로 41 (중곡동),보도,미견인
2023-01-13 20:03,40000,구의동,서울 광진구 광나루로 513 (구의동),보도,미견인
2023-01-13 20:05,32000,구의동,서울 광진구 광나루로 520 (구의동),횡단보도,미견인
2023-01-13 20:10,32000,구의동,서울 광진구 광나루로 540 (구의동),횡단보도,미견인
2023-01-13 20:24,40000,화양동,서울 광진구 능동로 183 (화양동),보도,미견인
2023-01-13 20:50,32000,자양동,서울 광진구 뚝섬로 520-4 (자양동),안전지대,미견인
2023-01-13 20:53,40000,자양동,서울 광진구 뚝섬로 513 (자양동),보도,미견인
2023-01-13 21:22,32000,중곡동,서울 광진구 천호대로 653 (중곡동),보도,미견인
2023-01-13 21:27,40000,중곡동,서울 광진구 천호대로 651 (중곡동),보도,미견인
2023-01-13 21:31,32000,중곡동,서울 광진구 천호대로 647-2 (중곡동),보도,미견인
2023-01-13 21:33,32000,자양동,서울 광진구 자양번영로 20 (자양동),교차로,미견인
2023-01-13 21:38,32000,중곡동,서울 광진구 용마산로 36 (중곡동),보도,미견인
2023-01-13 22:08,40000,중곡동,"서울 광진구 긴고랑로 43 (중곡동, 넥스트 플래닛)",버스정류소,미견인
2023-01-13 22:11,32000,중곡동,서울 광진구 긴고랑로 39-2 (중곡동),횡단보도,미견인
2023-01-13 22:18,32000,중곡동,서울 광진구 긴고랑로 18-1 (중곡동),보도,미견인
2023-01-13 22:23,50000,중곡동,서울 광진구 긴고랑로 28 (중곡동),보도,미견인
2023-01-13 23:57,32000,군자동,서울 광진구 군자동 498,보도,미견인
2023-01-13 23:58,32000,군자동,서울 광진구 군자동 498,보도,미견인
2023-01-14 1:01,40000,자양동,"서울 광진구 뚝섬로52길 71 (자양동, 경남아파트)",교차로,미견인
2023-01-14 1:04,32000,자양동,"서울 광진구 뚝섬로52길 71 (자양동, 경남아파트)",교차로,미견인
2023-01-14 7:16,40000,중곡동,서울 광진구 능동로 324 (중곡동),보도,미견인
2023-01-14 7:19,32000,중곡동,서울 광진구 능동로 323 (중곡동),보도,미견인
2023-01-14 10:54,32000,구의동,서울 광진구 광나루로 516 (구의동),횡단보도,미견인
2023-01-14 11:27,32000,자양동,서울 광진구 뚝섬로 513 (자양동),보도,미견인
2023-01-14 11:37,32000,중곡동,서울 광진구 천호대로 653 (중곡동),보도,미견인
2023-01-14 11:39,32000,중곡동,서울 광진구 천호대로 655 (중곡동),보도,미견인
2023-01-14 12:13,32000,중곡동,서울 광진구 용마산로 9 (중곡동),보도,미견인
2023-01-14 12:16,40000,중곡동,서울 광진구 용마산로 5 (중곡동),보도,미견인
