단속일시,단속원금,단속동,단속장소,위반내용,견인지시,경도,위도,행정동코드,행정동명
2023-02-25 21:24,32000,중곡동,서울 광진구 중곡동 246-8,보도,미견인,127.0789206,37.5632956,1121574000,중곡1동
2023-02-25 21:32,32000,중곡동,서울 광진구 중곡동 277-5,버스정류소,미견인,127.0813498,37.5627288,1121574000,중곡1동
2023-02-25 22:22,32000,중곡동,서울 광진구 중곡동 277-6,횡단보도,미견인,127.0810451,37.5626544,1121574000,중곡1동
2023-02-26 14:16,32000,자양동,서울특별시 광진구 자양로13길 19,보도,미견인,127.0829445,37.5351242,1121582000,자양1동
2023-02-26 14:18,32000,자양동,서울 광진구 자양동 627-29,횡단보도,미견인,127.0831676,37.5353872,1121582000,자양1동
2023-02-26 15:07,32000,구의동,서울 광진구 구의동 595,보도,미견인,127.0918835,37.534166,1121587000,구의3동
2023-02-26 17:06,32000,구의동,서울 광진구 구의동 223-10,보도,미견인,127.0896791,37.5405195,1121585000,구의1동
2023-02-26 17:13,32000,구의동,서울 광진구 구의동 227-17,보도,미견인,127.0900985,37.5423248,1121585000,구의1동
2023-02-26 17:38,32000,중곡동,서울 광진구 중곡동 273-1,버스정류소,미견인,127.0842548,37.565833,1121576000,중곡3동
2023-02-26 18:12,32000,중곡동,서울 광진구 중곡동 43-5,보도,미견인,127.0832659,37.5615453,1121575000,중곡2동
2023-02-26 18:17,40000,중곡동,서울특별시 광진구 능동로 366,보도,미견인,127.0823455,37.5618355,1121575000,중곡2동
2023-02-26 18:18,32000,능동,서울특별시 광진구 천호대로 568,보도,미견인,127.080841,37.5562374,1121578000,능동
2023-02-26 18:20,32000,중곡동,서울특별시 광진구 능동로 366,보도,미견인,127.0823455,37.5618355,1121575000,중곡2동
2023-02-26 18:27,32000,중곡동,서울 광진구 중곡동 161-23,보도,미견인,127.080751,37.5589578,1121575000,중곡2동
2023-02-26 20:45,32000,자양동,서울 광진구 자양동 712,버스정류소,미견인,127.0760508,37.5344487,1121582000,자양1동
2023-02-26 21:20,32000,중곡동,서울 광진구 중곡동 277-11,버스정류소,미견인,127.0782696,37.5637681,1121574000,중곡1동
2023-02-26 21:28,32000,중곡동,서울 광진구 중곡동 247-3,버스정류소,미견인,127.0780112,37.5636039,1121574000,중곡1동
2023-02-26 21:35,32000,중곡동,서울 광진구 중곡동 246-8,보도,미견인,127.0789206,37.5632956,1121574000,중곡1동
2023-02-26 21:40,32000,중곡동,서울 광진구 중곡동 277-7,보도,미견인,127.0802018,37.5631164,1121574000,중곡1동
2023-02-26 22:41,32000,중곡동,서울 광진구 중곡동 265-5,소방차(긴급차량)통행장애,미견인,127.0815967,37.563821,1121574000,중곡1동
2023-02-27 7:14,32000,자양동,서울 광진구 자양동 710,횡단보도,미견인,127.083063,37.5356116,1121582000,자양1동
2023-02-27 10:41,32000,중곡동,서울 광진구 중곡동 264-6,횡단보도,미견인,127.0822066,37.5676282,1121576000,중곡3동
2023-02-27 11:19,32000,화양동,서울 광진구 화양동 111-117,보도,미견인,127.0740246,37.5464077,1121571000,화양동
2023-02-27 11:20,32000,화양동,서울특별시 광진구 능동로 172,보도,미견인,127.0738721,37.545929,1121571000,화양동
2023-02-27 17:42,32000,구의동,동서울터미널 ,교통소통장애,미견인,126.9778779,37.5664106,1121587000,구의3동
2023-02-27 18:33,32000,자양동,서울 광진구 자양동 710,횡단보도,미견인,127.083063,37.5356116,1121582000,자양1동
2023-02-27 18:37,16000,자양동,서울 광진구 자양동 714,횡단보도,미견인,127.0813249,37.5343277,1121582000,자양1동
2023-02-27 19:54,32000,구의동,동서울터미널 ,주차금지(황색점선)구역,미견인,126.9778779,37.5664106,1121587000,구의3동
2023-02-27 19:55,32000,중곡동,서울 광진구 중곡동 165-2,보도,미견인,127.0829968,37.5641112,1121574000,중곡1동
2023-02-27 20:10,40000,중곡동,서울 광진구 중곡동 266-5,보도,미견인,127.0879663,37.5575811,1121577000,중곡4동
2023-02-27 20:12,32000,중곡동,서울 광진구 중곡동 266-5,보도,미견인,127.0879663,37.5575811,1121577000,중곡4동
2023-02-27 20:15,32000,자양동,서울 광진구 자양동 659-32,보도,미견인,127.0841249,37.5320517,1121582000,자양1동
2023-02-27 21:29,32000,자양동,서울 광진구 자양동 719,횡단보도,미견인,127.0788523,37.5329748,1121582000,자양1동
2023-02-27 21:35,32000,중곡동,서울 광진구 중곡동 277-5,버스정류소,미견인,127.0813498,37.5627288,1121574000,중곡1동
2023-02-27 21:40,32000,중곡동,서울 광진구 중곡동 245-1,보도,미견인,127.0794789,37.5629936,1121574000,중곡1동
2023-02-27 21:42,32000,중곡동,서울 광진구 중곡동 246-7,보도,미견인,127.0788071,37.5633217,1121574000,중곡1동
2023-02-27 22:00,32000,중곡동,서울 광진구 중곡동 277-5,버스정류소,미견인,127.0813498,37.5627288,1121574000,중곡1동
2023-02-27 22:24,32000,중곡동,서울 광진구 중곡동 242-3,버스정류소,미견인,127.0814329,37.5624141,1121574000,중곡1동
2023-02-27 22:39,32000,구의동,서울 광진구 구의동 257-139,도로 모퉁이,미견인,127.084512,37.5392541,1121585000,구의1동
2023-02-27 22:40,32000,구의동,서울 광진구 구의동 257-139 ,도로 모퉁이,미견인,127.084512,37.5392541,1121585000,구의1동
2023-02-27 22:40,32000,구의동,서울 광진구 구의동 257-139 ,도로 모퉁이,미견인,127.084512,37.5392541,1121585000,구의1동
2023-02-27 22:43,32000,중곡동,서울 광진구 중곡동 132-24,보도,미견인,127.0844707,37.5555898,1121575000,중곡2동
2023-02-27 22:54,32000,중곡동,서울 광진구 중곡동 266-5,보도,미견인,127.0879663,37.5575811,1121577000,중곡4동
2023-02-27 23:45,32000,화양동,서울특별시 광진구 능동로 172,주정차금지(황색실선)구역,미견인,127.0738721,37.545929,1121571000,화양동
2023-02-27 23:46,32000,화양동,서울특별시 광진구 능동로 172,도로 모퉁이,미견인,127.0738721,37.545929,1121571000,화양동
2023-02-28 10:26,8000,화양동,서울특별시 광진구 능동로 172,보도,미견인,127.0738721,37.545929,1121571000,화양동
2023-02-28 10:26,32000,화양동,서울특별시 광진구 능동로 172,보도,미견인,127.0738721,37.545929,1121571000,화양동
2023-02-28 10:26,32000,화양동,서울특별시 광진구 능동로 172,보도,미견인,127.0738721,37.545929,1121571000,화양동
2023-02-28 10:58,32000,자양동,서울특별시 광진구 자양로13길 19,횡단보도,미견인,127.0829445,37.5351242,1121582000,자양1동
2023-02-28 13:41,32000,자양동,서울 광진구 자양동 627-29,횡단보도,미견인,127.0831676,37.5353872,1121582000,자양1동
2023-02-28 13:51,32000,자양동,서울 광진구 자양동 596-7,횡단보도,미견인,127.0788561,37.5308304,1121583000,자양2동
2023-02-28 15:19,32000,중곡동,서울 광진구 중곡동 162-13,보도,미견인,127.0808718,37.5601752,1121574000,중곡1동
2023-02-28 15:21,32000,중곡동,서울 광진구 중곡동 675,보도,미견인,127.0817301,37.5612541,1121575000,중곡2동
2023-02-28 15:30,32000,중곡동,서울 광진구 중곡동 341-31,보도,미견인,127.0816174,37.5566038,1121575000,중곡2동
2023-02-28 15:34,32000,중곡동,서울 광진구 중곡동 140-29,보도,미견인,127.0821617,37.5565179,1121575000,중곡2동
2023-02-28 15:45,32000,능동,서울특별시 광진구 천호대로 632,보도,미견인,127.0873575,37.5536749,1121578000,능동
2023-02-28 15:51,32000,자양동,서울 광진구 자양동 617-36,횡단보도,미견인,127.0798062,37.532694,1121582000,자양1동
2023-02-28 15:53,32000,중곡동,서울 광진구 중곡동 93-10,보도,미견인,127.0888379,37.5538575,1121577000,중곡4동
2023-02-28 16:17,32000,구의동,서울 광진구 구의동 587-13,보도,미견인,127.0912024,37.5380804,1121587000,구의3동
2023-02-28 18:35,32000,중곡동,서울 광진구 중곡동 440,버스정류소,미견인,127.092097,37.5557568,1121577000,중곡4동
2023-02-28 19:08,32000,중곡동,서울 광진구 중곡동 277-5,버스정류소,미견인,127.0813498,37.5627288,1121574000,중곡1동
2023-02-28 19:15,32000,중곡동,서울 광진구 중곡동 277-5,버스정류소,미견인,127.0813498,37.5627288,1121574000,중곡1동
2023-02-28 21:23,8000,자양동,서울 광진구 자양동 659-32,보도,미견인,127.0841249,37.5320517,1121582000,자양1동
2023-02-28 21:38,32000,화양동,서울 광진구 능동로 154,보도,미견인,127.0731197,37.5445445,1121571000,화양동
2023-02-28 22:36,32000,자양동,서울 광진구 자양동 12-10,교차로,미견인,127.0636395,37.5397933,1121584700,자양4동
2023-03-01 1:41,40000,화양동,서울 광진구 화양동 111-110 보행로,도로 모퉁이,미견인,127.0730999,37.5470583,1121571000,화양동
2023-03-01 6:41,32000,중곡동,서울 광진구 중곡동 647-23,보도,미견인,127.0804725,37.5595143,1121574000,중곡1동
2023-03-01 6:44,32000,중곡동,서울 광진구 중곡동 647-15,보도,미견인,127.0799525,37.5585371,1121574000,중곡1동
2023-03-01 7:02,32000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인,123.7417741,32.5220203,,
2023-03-01 7:49,32000,화양동,건대입구 1번 출구 앞,안전지대,미견인,123.7417741,32.5220203,,
2023-03-01 8:44,32000,자양동,689,횡단보도,미견인,123.7417741,32.5220203,,
2023-03-01 8:47,32000,광장동,484,교차로,미견인,123.7417741,32.5220203,,
2023-03-01 8:49,32000,광장동,486-1,버스정류소,미견인,123.7417741,32.5220203,,
2023-03-01 8:53,32000,광장동,453-7,교차로,미견인,123.7417741,32.5220203,,
2023-03-01 9:01,32000,화양동,건대입구 3번 출구 앞,주차금지(황색점선)구역,미견인,123.7417741,32.5220203,,
2023-03-01 9:29,40000,구의동,리젠트오피스텔건너편,안전지대,미견인,123.7417741,32.5220203,,
2023-03-01 9:58,40000,구의동,218-25,보도,미견인,123.7417741,32.5220203,,
2023-03-01 10:53,32000,구의동,리젠트오피스텔건너편,안전지대,미견인,123.7417741,32.5220203,,
2023-03-01 11:02,32000,광장동,413-20,횡단보도,미견인,123.7417741,32.5220203,,
2023-03-01 11:22,32000,구의동,서울특별시 광진구 자양로42길 17,교통소통장애,미견인,127.0912151,37.5491543,1121586000,구의2동
2023-03-01 11:26,40000,중곡동,서울 광진구 중곡동 150-103,소화전,미견인,127.0872192,37.5612966,1121575000,중곡2동
2023-03-01 11:36,32000,구의동,리젠트오피스텔건너편,교통소통장애,미견인,123.7417741,32.5220203,,
2023-03-01 11:53,32000,구의동,서울 광진구 구의동 546-3,교통소통장애,미견인,127.0946828,37.5356653,1121587000,구의3동
2023-03-01 11:54,32000,구의동,서울 광진구 구의동 546-3,교통소통장애,미견인,127.0946828,37.5356653,1121587000,구의3동
2023-03-01 11:54,32000,구의동,서울 광진구 구의동 546-3,교통소통장애,미견인,127.0946828,37.5356653,1121587000,구의3동
2023-03-01 12:07,32000,자양동,616-30,보도,미견인,123.7417741,32.5220203,,
2023-03-01 12:08,32000,군자동,서울특별시 광진구 능동로23길 9,교통소통장애,미견인,127.075981,37.5520186,1121573000,군자동
2023-03-01 12:26,40000,중곡동,서울특별시 광진구 면목로 113-1,교통소통장애,미견인,127.0799884,37.5639076,1121574000,중곡1동
2023-03-01 12:56,32000,구의동,서울 광진구 구의동 220-41,교통소통장애,미견인,127.0905001,37.5390751,1121587000,구의3동
2023-03-01 12:58,32000,구의동,서울특별시 광진구 아차산로 439,도로 모퉁이,미견인,127.0910215,37.538998,1121587000,구의3동
2023-03-01 12:59,32000,구의동,서울특별시 광진구 아차산로 439,주차구획선외 주차,미견인,127.0910215,37.538998,1121587000,구의3동
2023-03-01 13:33,40000,구의동,리젠트오피스텔건너편,교통소통장애,미견인,123.7417741,32.5220203,,
2023-03-01 14:08,32000,능동,서울 광진구 능동 280-1,보도,미견인,127.0780245,37.5542601,1121578000,능동
2023-03-01 14:28,40000,화양동,건대입구 1번 출구 앞,안전지대,미견인,123.7417741,32.5220203,,
2023-03-01 14:29,32000,자양동,서울특별시 광진구 자양로 93,횡단보도,미견인,127.083511,37.5359846,1121582000,자양1동
2023-03-01 14:58,32000,구의동,243-66,보도,미견인,123.7417741,32.5220203,,
2023-03-01 15:37,32000,광장동,486-1,교차로,미견인,123.7417741,32.5220203,,
2023-03-01 15:37,32000,자양동,549,횡단보도,미견인,123.7417741,32.5220203,,
2023-03-01 15:38,40000,구의동,서울 광진구 구의동 91,교통소통장애,미견인,127.0921865,37.549306,1121586000,구의2동
2023-03-01 15:39,32000,구의동,서울 광진구 구의동 111,교통소통장애,미견인,127.0905621,37.5498071,1121586000,구의2동
2023-03-01 15:40,32000,구의동,서울 광진구 구의동 111,교통소통장애,미견인,127.0905621,37.5498071,1121586000,구의2동
2023-03-01 15:51,32000,광장동,서울 광진구 광장동 370-3,안전지대,미견인,127.0999729,37.5521048,1121581000,광장동
2023-03-01 15:52,32000,광장동,서울 광진구 광장동 370-3,안전지대,미견인,127.0999729,37.5521048,1121581000,광장동
2023-03-01 15:53,40000,광장동,서울 광진구 광장동 370-3,안전지대,미견인,127.0999729,37.5521048,1121581000,광장동
2023-03-01 15:53,32000,광장동,서울 광진구 광장동 370-3,안전지대,미견인,127.0999729,37.5521048,1121581000,광장동
2023-03-01 15:54,32000,광장동,서울 광진구 광장동 370-3,안전지대,미견인,127.0999729,37.5521048,1121581000,광장동
2023-03-01 15:55,32000,광장동,서울 광진구 광장동 370-3,교통소통장애,미견인,127.0999729,37.5521048,1121581000,광장동
2023-03-01 15:55,32000,광장동,서울 광진구 광장동 370-3,교통소통장애,미견인,127.0999729,37.5521048,1121581000,광장동
2023-03-01 15:57,32000,광장동,서울 광진구 광장동 5-129,주정차금지(황색실선)구역,미견인,127.1001982,37.5521966,1121581000,광장동
2023-03-01 16:04,40000,구의동,리젠트오피스텔건너편,교통소통장애,미견인,123.7417741,32.5220203,,
2023-03-01 16:14,8000,광장동,484,도로 모퉁이,미견인,123.7417741,32.5220203,,
2023-03-01 16:16,32000,광장동,서울 광진구 광장동 486-1,버스정류소,미견인,127.0995027,37.5394505,1121581000,광장동
2023-03-01 16:17,32000,화양동,건대입구 3번 출구 앞,주차금지(황색점선)구역,미견인,123.7417741,32.5220203,,
2023-03-01 16:17,40000,중곡동,서울 광진구 중곡동 477,교통소통장애,미견인,127.0904955,37.5534288,1121577000,중곡4동
2023-03-01 16:23,32000,화양동,서울 광진구 화양동 113-1,도로 모퉁이,미견인,127.0717433,37.5469485,1121571000,화양동
2023-03-01 16:25,32000,능동,서울 광진구 능동 256-9,교통소통장애,미견인,127.0882726,37.55288,1121578000,능동
2023-03-01 16:27,32000,능동,서울 광진구 능동 257-18,교통소통장애,미견인,127.0879827,37.5525174,1121578000,능동
2023-03-01 16:27,32000,능동,서울 광진구 능동 257-18,교통소통장애,미견인,127.0879827,37.5525174,1121578000,능동
2023-03-01 16:28,32000,능동,서울 광진구 능동 257-18,교통소통장애,미견인,127.0879827,37.5525174,1121578000,능동
2023-03-01 16:30,32000,능동,서울특별시 광진구 천호대로124길 20,교통소통장애,미견인,127.0881208,37.5523292,1121578000,능동
2023-03-01 16:31,32000,화양동,서울 광진구 화양동 111-15,도로 모퉁이,미견인,127.0742616,37.5464637,1121571000,화양동
2023-03-01 16:32,32000,화양동,서울 광진구 화양동 111-15,교통소통장애,미견인,127.0742616,37.5464637,1121571000,화양동
2023-03-01 16:33,32000,화양동,서울 광진구 화양동 111-15,교통소통장애,미견인,127.0742616,37.5464637,1121571000,화양동
2023-03-01 16:33,40000,화양동,서울 광진구 화양동 111-15,교통소통장애,미견인,127.0742616,37.5464637,1121571000,화양동
2023-03-01 16:34,32000,화양동,서울 광진구 화양동 111-15,교통소통장애,미견인,127.0742616,37.5464637,1121571000,화양동
2023-03-01 16:34,32000,화양동,서울 광진구 화양동 111-15,교통소통장애,미견인,127.0742616,37.5464637,1121571000,화양동
2023-03-01 16:35,32000,구의동,지너스타워 주차장 앞,횡단보도,미견인,123.7417741,32.5220203,,
2023-03-01 16:35,32000,화양동,서울 광진구 화양동 111-15,교통소통장애,미견인,127.0742616,37.5464637,1121571000,화양동
2023-03-01 16:35,32000,화양동,서울 광진구 화양동 111-15,교통소통장애,미견인,127.0742616,37.5464637,1121571000,화양동
2023-03-01 16:36,40000,화양동,서울 광진구 화양동 111-15,교통소통장애,미견인,127.0742616,37.5464637,1121571000,화양동
2023-03-01 17:12,40000,능동,270-6,교차로,미견인,123.7417741,32.5220203,,
2023-03-01 17:20,32000,구의동,리젠트오피스텔건너편,안전지대,미견인,123.7417741,32.5220203,,
2023-03-01 17:55,32000,광장동,453-7,횡단보도,미견인,123.7417741,32.5220203,,
2023-03-01 17:59,32000,중곡동,서울 광진구 중곡동 440,버스정류소,미견인,127.0921197,37.5557479,1121577000,중곡4동
2023-03-01 18:31,32000,중곡동,277-6,횡단보도,미견인,123.7417741,32.5220203,,
2023-03-01 18:33,32000,자양동,서울 광진구 자양동 553-606,보도,미견인,127.0673425,37.5359391,1121584700,자양4동
2023-03-01 20:20,32000,중곡동,서울 광진구 중곡동 241-15,버스정류소,미견인,127.0812,37.5629439,1121574000,중곡1동
2023-03-01 20:24,32000,중곡동,277-6,횡단보도,미견인,123.7417741,32.5220203,,
2023-03-01 20:28,32000,중곡동,서울 광진구 중곡동 277-7,보도,미견인,127.0802018,37.5631164,1121574000,중곡1동
2023-03-01 20:31,32000,중곡동,서울 광진구 중곡동 245-1,보도,미견인,127.0794789,37.5629936,1121574000,중곡1동
2023-03-01 20:35,32000,중곡동,서울 광진구 중곡동 246-1,보도,미견인,127.0784889,37.5634184,1121574000,중곡1동
2023-03-01 20:37,32000,자양동,서울특별시 광진구 뚝섬로31길 20,교통소통장애,미견인,127.0682645,37.5364059,1121584700,자양4동
2023-03-01 20:40,32000,중곡동,서울 광진구 중곡동 239-22,보도,미견인,127.0781093,37.563911,1121574000,중곡1동
2023-03-01 20:43,32000,중곡동,서울특별시 광진구 긴고랑로 150,버스정류소,미견인,127.0915316,37.5585096,1121577000,중곡4동
2023-03-01 20:46,40000,중곡동,서울특별시 광진구 면목로 117,보도,미견인,127.0800882,37.5640706,1121574000,중곡1동
2023-03-01 20:48,32000,중곡동,서울 광진구 중곡동 150-196,도로 모퉁이,미견인,127.0857699,37.5604114,1121575000,중곡2동
2023-03-01 20:55,32000,중곡동,서울 광진구 중곡동 277-5,버스정류소,미견인,127.0813498,37.5627288,1121574000,중곡1동
2023-03-01 21:06,40000,중곡동,서울 광진구 중곡동 204,보도,미견인,127.0830559,37.5694459,1121576000,중곡3동
2023-03-01 21:07,32000,중곡동,서울 광진구 중곡동 204,보도,미견인,127.0830559,37.5694459,1121576000,중곡3동
2023-03-01 21:30,32000,화양동,서울 광진구 화양동 6-4,도로 모퉁이,미견인,127.0697697,37.540932,1121571000,화양동
2023-03-01 21:34,32000,화양동,서울 광진구 화양동 6-1,교통소통장애,미견인,127.0705234,37.5403793,1121571000,화양동
2023-03-01 21:36,32000,구의동,강변역 4번 출구,주정차금지(황색실선)구역,미견인,123.7417741,32.5220203,,
2023-03-01 21:37,32000,자양동,854,보도,미견인,123.7417741,32.5220203,,
2023-03-01 22:10,32000,화양동,164-2,보도,미견인,123.7417741,32.5220203,,
2023-03-01 23:14,32000,광장동,126,횡단보도,미견인,123.7417741,32.5220203,,
2023-03-01 23:31,32000,구의동,서울 광진구 구의동 221-40,교통소통장애,미견인,127.0883205,37.5387249,1121585000,구의1동
2023-03-01 23:32,32000,구의동,서울 광진구 구의동 242-23,교통소통장애,미견인,127.0869758,37.5385704,1121585000,구의1동
2023-03-01 23:32,40000,구의동,서울 광진구 구의동 221-36,교통소통장애,미견인,127.0885346,37.5387987,1121585000,구의1동
2023-03-01 23:34,32000,구의동,서울 광진구 구의동 221-40,교통소통장애,미견인,127.0883205,37.5387249,1121585000,구의1동
2023-03-01 23:35,40000,구의동,서울 광진구 구의동 221-40,교통소통장애,미견인,127.0883205,37.5387249,1121585000,구의1동
2023-03-02 0:19,40000,군자동,서울 광진구 군자동 88-6,도로 모퉁이,미견인,127.0757005,37.5527372,1121573000,군자동
2023-03-02 0:20,32000,군자동,서울 광진구 군자동 88-6,교통소통장애,미견인,127.0757005,37.5527372,1121573000,군자동
2023-03-02 0:20,32000,군자동,서울 광진구 군자동 88-6,교통소통장애,미견인,127.0757005,37.5527372,1121573000,군자동
2023-03-02 7:02,32000,구의동,강변역 4번 출구,횡단보도,미견인,123.7417741,32.5220203,,
2023-03-02 7:15,40000,자양동,파리바게트 앞,주차금지(황색점선)구역,미견인,123.7417741,32.5220203,,
2023-03-02 7:39,32000,구의동,강변역 4번 출구,주차금지(황색점선)구역,미견인,123.7417741,32.5220203,,
2023-03-02 8:05,120000,구의동,광진초등학교 앞,주차금지(황색점선)구역,미견인,127.0822052,37.538209,,
2023-03-02 8:20,96000,구의동,서울 광진구 중곡동 143-127,주정차금지(황색실선)구역,미견인,127.0992113,37.5674258,1121577000,중곡4동
2023-03-02 8:42,32000,중곡동,서울 광진구 중곡동 266-1,보도,미견인,127.0865787,37.5655536,1121576000,중곡3동
2023-03-02 8:48,96000,광장동,서울특별시 광진구 아차산로69길 29,주차금지(황색점선)구역,미견인,127.0974423,37.5432822,1121581000,광장동
2023-03-02 8:49,50000,화양동,01월 24일,횡단보도,미견인,123.7417741,32.5220203,,
2023-03-02 8:49,96000,광장동,서울특별시 광진구 아차산로69길 29,주차방법위반,미견인,127.0974423,37.5432822,1121581000,광장동
2023-03-02 9:05,96000,광장동,서울 광진구 광장동 453-7,교통소통장애,견인처리,127.1015892,37.5419082,1121581000,광장동
2023-03-02 9:13,32000,중곡동,신성슈퍼마켓 앞,주차금지(황색점선)구역,미견인,123.7417741,32.5220203,,
2023-03-02 9:42,32000,중곡동,신성슈퍼마켓 앞,주차금지(황색점선)구역,미견인,123.7417741,32.5220203,,
2023-03-02 9:43,40000,자양동,서울특별시 광진구 아차산로 200,도로 모퉁이,미견인,127.0657045,37.5411612,1121584700,자양4동
2023-03-02 9:44,32000,구의동,서울특별시 광진구 아차산로58길 77,교통소통장애,미견인,127.0901711,37.5344863,1121587000,구의3동
2023-03-02 9:45,32000,구의동,서울특별시 광진구 아차산로58길 77,교통소통장애,미견인,127.0901711,37.5344863,1121587000,구의3동
2023-03-02 9:46,32000,구의동,서울특별시 광진구 아차산로58길 77,교통소통장애,미견인,127.0901711,37.5344863,1121587000,구의3동
2023-03-02 9:51,32000,중곡동,서울 광진구 중곡동 75-51,교통소통장애,미견인,127.0925875,37.5582384,1121577000,중곡4동
2023-03-02 9:52,32000,화양동,서울특별시 광진구 능동로19길 47,교통소통장애,미견인,127.0711542,37.5469979,1121571000,화양동
2023-03-02 9:55,40000,중곡동,서울 광진구 중곡동 453,도로 모퉁이,미견인,127.089631,37.5575038,1121577000,중곡4동
2023-03-02 10:04,32000,중곡동,서울 광진구 중곡동 248-29,교통소통장애,미견인,127.0769125,37.5627483,1121574000,중곡1동
2023-03-02 10:12,32000,구의동,지너스타워 주차장 앞,주정차금지(황색실선)구역,미견인,123.7417741,32.5220203,,
2023-03-02 10:21,32000,자양동,서울 광진구 자양동 23-9,도로 모퉁이,미견인,127.0645771,37.5417379,1121584700,자양4동
2023-03-02 10:23,32000,중곡동,신성슈퍼마켓 앞,주차금지(황색점선)구역,미견인,123.7417741,32.5220203,,
2023-03-02 10:38,120000,자양동,성동초등학교 앞,주정차금지(황색실선)구역,미견인,127.0370614,37.5633851,,
2023-03-02 10:40,40000,구의동,서울특별시 광진구 구의강변로7길 12,교통소통장애,미견인,127.0932005,37.5384742,1121587000,구의3동
2023-03-02 10:41,32000,구의동,서울특별시 광진구 구의강변로7길 12,교통소통장애,미견인,127.0932005,37.5384742,1121587000,구의3동
2023-03-02 10:42,32000,구의동,서울특별시 광진구 구의강변로7길 12,교통소통장애,미견인,127.0932005,37.5384742,1121587000,구의3동
2023-03-02 10:43,32000,구의동,서울특별시 광진구 구의강변로7길 12,교통소통장애,미견인,127.0932005,37.5384742,1121587000,구의3동
2023-03-02 11:03,40000,군자동,두산위브 앞,주차금지(황색점선)구역,미견인,123.7417741,32.5220203,,
2023-03-02 11:06,32000,중곡동,고신경정신과의원 앞,주차금지(황색점선)구역,미견인,123.7417741,32.5220203,,
2023-03-02 11:06,32000,중곡동,중곡문화체육센터 앞,주차금지(황색점선)구역,미견인,123.7417741,32.5220203,,
2023-03-02 11:18,32000,광장동,올림픽대교북단사거리,주차금지(황색점선)구역,미견인,123.7417741,32.5220203,,
2023-03-02 11:27,120000,자양동,성동초등학교 앞,주정차금지(황색실선)구역,미견인,127.0370614,37.5633851,,
2023-03-02 11:36,40000,구의동,강변역 1번 출구,주정차금지(황색실선)구역,미견인,123.7417741,32.5220203,,
2023-03-02 11:37,32000,중곡동,서울 광진구 중곡동 273-1,보도,미견인,127.0842548,37.565833,1121576000,중곡3동
2023-03-02 13:10,32000,자양동,더라움펜트하우스 앞,주정차금지(황색실선)구역,미견인,123.7417741,32.5220203,,
2023-03-02 13:29,32000,광장동,서울 광진구 광장동 563-2,교통소통장애,미견인,127.1130448,37.5539968,1121581000,광장동
2023-03-02 13:30,32000,광장동,서울 광진구 광장동 563-2,교통소통장애,미견인,127.1130448,37.5539968,1121581000,광장동
2023-03-02 13:30,32000,광장동,서울 광진구 광장동 563-2,교통소통장애,미견인,127.1130448,37.5539968,1121581000,광장동
2023-03-02 13:31,32000,광장동,서울 광진구 광장동 563-2,교통소통장애,미견인,127.1130448,37.5539968,1121581000,광장동
2023-03-02 13:31,32000,광장동,서울 광진구 광장동 563-2,교통소통장애,미견인,127.1130448,37.5539968,1121581000,광장동
2023-03-02 13:32,32000,광장동,서울 광진구 광장동 563-2,교통소통장애,미견인,127.1130448,37.5539968,1121581000,광장동
2023-03-02 13:34,40000,구의동,리젠트오피스텔건너편,안전지대,미견인,123.7417741,32.5220203,,
2023-03-02 13:35,40000,자양동,서울 광진구 자양동 739,주차구획선외 주차,미견인,127.0765767,37.530335,1121583000,자양2동
2023-03-02 13:36,32000,자양동,서울 광진구 자양동 594,주차구획선외 주차,미견인,127.0777119,37.5291095,1121583000,자양2동
2023-03-02 13:48,32000,중곡동,서울 광진구 중곡동 273-1,교차로,미견인,127.0842548,37.565833,1121576000,중곡3동
2023-03-02 13:56,32000,중곡동,서울 광진구 중곡동 453,도로 모퉁이,미견인,127.089631,37.5575038,1121577000,중곡4동
2023-03-02 14:13,96000,군자동,노인종합복지관 앞,보도,미견인,123.7417741,32.5220203,,
2023-03-02 14:14,32000,능동,서울 광진구 능동 257-26,주차구획선외 주차,미견인,127.0882343,37.552303,1121578000,능동
2023-03-02 14:15,40000,능동,서울 광진구 능동 257-26,주차구획선외 주차,미견인,127.0882343,37.552303,1121578000,능동
2023-03-02 14:19,32000,구의동,국민은행 앞,주차금지(황색점선)구역,미견인,123.7417741,32.5220203,,
2023-03-02 14:19,40000,자양동,CU 자양써밋플레이스점 건너,보도,미견인,123.7417741,32.5220203,,
2023-03-02 14:24,10000,구의동,광진초등학교 앞,주차금지(황색점선)구역,미견인,127.0822052,37.538209,,
2023-03-02 14:29,32000,자양동,서울 광진구 자양동 712,버스정류소,미견인,127.0760508,37.5344487,1121582000,자양1동
2023-03-02 15:09,32000,자양동,건대입구 자이엘라 앞,교통소통장애,미견인,123.7417741,32.5220203,,
2023-03-02 15:55,40000,자양동,더라움펜트하우스 앞,주정차금지(황색실선)구역,미견인,123.7417741,32.5220203,,
2023-03-02 16:10,32000,중곡동,혜원약국 앞,횡단보도,미견인,123.7417741,32.5220203,,
2023-03-02 16:24,32000,자양동,서울 광진구 자양동 8-9,교통소통장애,미견인,127.0663647,37.540851,1121584700,자양4동
2023-03-02 16:27,32000,자양동,서울 광진구 자양동 8-9,교통소통장애,미견인,127.0663647,37.540851,1121584700,자양4동
